1906,J A Associates,developer,Full Stack Developer,46653,4,PAN India
1907,Ide Haigney & Radio,developer,Full Stack Developer,56295,3,PAN India
1908,"Dale, George F Esq",developer,Full Stack Developer,64317,4,PAN India
1909,M A C Insurance Agency,developer,Full Stack Developer,69537,5,PAN India
1910,Audrey M Borland Studios,developer,Full Stack Developer,33275,7,PAN India
1911,"Mayo, Timothy L Esq",developer,Full Stack Developer,11151,5,PAN India
1912,"Hollett, Byron P Esq",developer,Full Stack Developer,67057,7,PAN India
1913,Veri Nu Products Corp,developer,Full Stack Developer,29231,9,PAN India
1914,"Schen, Sanford E Md",developer,Full Stack Developer,39177,10,PAN India
1915,Danka Business Systems,developer,Full Stack Developer,65341,9,PAN India
1916,"Hasselberg, Michael R Esq",developer,Full Stack Developer,24848,8,PAN India
1917,Ed Miniat Inc,developer,Full Stack Developer,56364,5,PAN India
1918,Davis Commercial Contracting,developer,Full Stack Developer,35238,10,PAN India
1919,"Garton, Jeffrey P Esq",developer,Full Stack Developer,56350,9,PAN India
1920,Sm Toth Baldridge & Van Belkum,developer,Full Stack Developer,41191,2,PAN India
1921,Westoaks Glass,developer,Full Stack Developer,23142,2,PAN India
1922,Direct Tools & Fasteners,developer,Full Stack Developer,10137,7,PAN India
1923,Applied Robotic Tech Inc,developer,Full Stack Developer,13224,10,PAN India
1924,Air Tech Streamlining,developer,Full Stack Developer,31738,10,PAN India
1925,E Zaks & Co,developer,Full Stack Developer,29408,1,PAN India
1926,Olden Camera & Lens Co Inc,developer,Full Stack Developer,19440,3,PAN India
1927,"Madaus, Gerald F Jr",developer,Full Stack Developer,38453,9,PAN India
1928,Radisson Suite Hotel,developer,Full Stack Developer,28936,2,PAN India
1929,Digital Solutions Inc,developer,Full Stack Developer,62961,6,PAN India
1930,El Hispanic News,developer,Full Stack Developer,52733,10,PAN India
1931,South Bldg Code Congres,developer,Full Stack Developer,60816,1,PAN India
1932,Kenney Mfg Co,developer,Full Stack Developer,21638,2,PAN India
1933,Oncor Inc,developer,Full Stack Developer,56775,9,PAN India
1934,Best Western Caprock Inn,developer,Full Stack Developer,46946,5,PAN India
1935,"Wiltgen, Nancy A Esq",developer,Full Stack Developer,24658,6,PAN India
1936,"Mcknight, H Vincent Jr",developer,Full Stack Developer,45319,9,PAN India
1937,Miller Searl & Fitch,developer,Full Stack Developer,56545,8,PAN India
1938,"Brenner, Steven G Esq",developer,Full Stack Developer,38986,6,PAN India
1939,Western Packing Co,developer,Full Stack Developer,10130,10,PAN India
1940,Ardent Studios Inc,developer,Full Stack Developer,69968,10,PAN India
1941,Borton Petrini & Conron,developer,Full Stack Developer,28349,9,PAN India
1942,A F Supl Co Div Automtc Firing,developer,Full Stack Developer,63516,5,PAN India
1943,Murray Whisnant Architects,developer,Full Stack Developer,63584,6,PAN India
1944,1893 Shops,developer,Full Stack Developer,58906,1,PAN India
1945,"Dering, James E Esq",developer,Full Stack Developer,46372,8,PAN India
1946,Waltons Carson Gardens,developer,Full Stack Developer,25345,9,PAN India
1947,Cohen And Fromm Pc,developer,Full Stack Developer,27137,2,PAN India
1948,Prg Company,developer,Full Stack Developer,43600,1,PAN India
1949,Medlab Environmental Test Inc,developer,Full Stack Developer,37839,8,PAN India
1950,Leem Company Inc,developer,Full Stack Developer,12854,5,PAN India
1951,"Clarke, James H Esq",developer,Full Stack Developer,52171,8,PAN India
1952,Lykes Bros Inc,developer,Full Stack Developer,25273,1,PAN India
1953,Mason Insurance Agency Inc,developer,Full Stack Developer,69006,10,PAN India
1954,J T Painting Corp,developer,Full Stack Developer,28328,2,PAN India
1955,Solomon Metals Inc,developer,Full Stack Developer,62944,7,PAN India
1956,Looking Good,developer,Full Stack Developer,43451,5,PAN India
1957,Guldstrand Engineering Inc,developer,Full Stack Developer,18320,10,PAN India
1958,"Ciocia, James A Esq",developer,Full Stack Developer,50465,4,PAN India
1959,Center For Pediatrics,developer,Full Stack Developer,46574,3,PAN India
1960,William A Geppert True Value,developer,Full Stack Developer,20459,2,PAN India
1961,Hardware Specialty Co Inc,developer,Full Stack Developer,31139,6,PAN India
1962,Creative Consultants,developer,Full Stack Developer,66800,10,PAN India
1963,Fhk Corp,developer,Full Stack Developer,30927,4,PAN India
1964,Regis Brd Pro Engrs & Land,developer,Full Stack Developer,34096,2,PAN India
1965,Male Power Ltd,developer,Full Stack Developer,25826,8,PAN India
1966,Atc Power Systems,developer,Full Stack Developer,62026,9,PAN India
1967,Farmers Electric Co Op Inc,developer,Full Stack Developer,57906,1,PAN India
1968,"Goldberg, Stephen M Esq",developer,Full Stack Developer,22581,10,PAN India
1969,Best Wstrn Host Mtr Htl Palm,developer,Full Stack Developer,61250,8,PAN India
1970,Micro Lan,developer,Full Stack Developer,42177,5,PAN India
1971,Dilling Harris Inc,developer,Full Stack Developer,62109,10,PAN India
1972,Horizon Air Magazine,developer,Full Stack Developer,46263,4,PAN India
1973,Avante Limited,developer,Full Stack Developer,59618,5,PAN India
1974,"Miller, William E Iii",developer,Full Stack Developer,32864,5,PAN India
1975,Martin Morrissey,developer,Full Stack Developer,32570,9,PAN India
1976,Auto Body Color,developer,Full Stack Developer,50864,7,PAN India
1977,"Fred, Anthony Esq",developer,Full Stack Developer,48683,1,PAN India
1978,Advantage Bookkeeping,developer,Full Stack Developer,20981,7,PAN India
1979,Capital Fasteners Inc,developer,Full Stack Developer,32816,8,PAN India
1980,Cumberland Vacuum Products,developer,Full Stack Developer,28820,3,PAN India
1981,"Schwartz, Thomas E Esq",developer,Full Stack Developer,54457,7,PAN India
1982,Alliance Construction Co Inc,developer,Full Stack Developer,46187,8,PAN India
1983,"Keller, Raymond C",developer,Full Stack Developer,27896,10,PAN India
1984,Proto Tek Manufacturing,developer,Full Stack Developer,38709,8,PAN India
1985,Great Clips For Hair,developer,Full Stack Developer,19057,4,PAN India
1986,Country Kitchen,developer,Full Stack Developer,15228,2,PAN India
1987,T C E Systems Inc,developer,Full Stack Developer,33415,7,PAN India
1988,Rock Springs Petroleum Equip,developer,Full Stack Developer,48521,10,PAN India
1989,Howard Johnson,developer,Full Stack Developer,24654,3,PAN India
1990,Harris Oldsmobile Inc,developer,Full Stack Developer,11348,3,PAN India
1991,"Jurdem, Scott Esq",developer,Full Stack Developer,11273,8,PAN India
1992,Lindner Funds,developer,Full Stack Developer,19444,4,PAN India
1993,"Donald, G Nelson Esq",developer,Full Stack Developer,15414,10,PAN India
1994,Cia Inspection,developer,Full Stack Developer,57708,2,PAN India
1995,Nelsons Trmt & Pest Cntrl Co,developer,Full Stack Developer,43595,6,PAN India
1996,Plaza Gourmet Delicatessen,developer,Full Stack Developer,36601,2,PAN India
1997,"Fitzgerald, Edward J",developer,Full Stack Developer,33170,4,PAN India
1998,Furey & Associates,developer,Full Stack Developer,43571,1,PAN India
1999,Bfg Federal Credit Union,developer,Full Stack Developer,34289,6,PAN India
2000,Nelson Wright Haworth Golf Crs,developer,Full Stack Developer,29033,9,PAN India
